date,side,entry_time,exit_time,entry,exit,pts,r_mult,regime,pnl,reason
2021-10-07,1,2021-10-06,2021-10-07,125.92,126.71,0.789999999999992,39.4999999999996,bearish,76.9999999999992,bearish
2021-10-08,1,2021-10-07,2021-10-08,127.59,127.72,0.12999999999999545,6.499999999999773,bearish,10.999999999999545,bearish
2021-10-11,1,2021-10-08,2021-10-11,126.95,126.82,-0.13000000000000966,-6.500000000000483,bearish,-15.000000000000966,bearish
2021-10-12,1,2021-10-11,2021-10-12,125.96000000000001,126.38,0.4199999999999875,20.999999999999375,bearish,39.99999999999875,bearish
2021-10-13,1,2021-10-12,2021-10-13,125.35000000000001,125.53999999999999,0.18999999999998352,9.499999999999176,bearish,16.99999999999835,bearish
2021-10-14,1,2021-10-13,2021-10-14,125.55000000000001,126.92,1.3699999999999903,68.49999999999952,bearish,134.99999999999903,bearish
2021-10-15,1,2021-10-14,2021-10-15,127.35000000000001,127.99,0.6399999999999864,31.999999999999318,bearish,61.999999999998636,bearish
2021-10-18,1,2021-10-15,2021-10-18,127.98,127.39999999999999,-0.5800000000000125,-29.000000000000625,bearish,-60.00000000000125,bearish
2021-10-19,1,2021-10-18,2021-10-19,127.11,127.78,0.6700000000000017,33.500000000000085,bearish,65.00000000000017,bearish
2021-10-20,1,2021-10-19,2021-10-20,128.78,129.53,0.75,37.5,bearish,73.0,bearish
2021-10-21,1,2021-10-20,2021-10-21,130.62,130.95000000000002,0.3300000000000125,16.500000000000625,bearish,31.00000000000125,bearish
2021-10-22,1,2021-10-21,2021-10-22,131.14999999999998,131.01000000000002,-0.13999999999995794,-6.999999999997897,bearish,-15.999999999995794,bearish
2021-10-28,1,2021-10-27,2021-10-28,131.44,131.67000000000002,0.2300000000000182,11.50000000000091,bearish,21.00000000000182,bearish
2022-01-24,1,2022-01-21,2022-01-24,129.48,128.43,-1.049999999999983,-52.49999999999915,bearish,-106.9999999999983,bearish
2022-01-25,1,2022-01-24,2022-01-25,129.04999999999998,127.32,-1.7299999999999898,-86.49999999999949,bearish,-174.99999999999898,bearish
2022-01-26,1,2022-01-25,2022-01-26,128.22,128.41,0.18999999999999773,9.499999999999886,bearish,16.999999999999773,bearish
2022-01-27,1,2022-01-26,2022-01-27,127.55000000000001,128.15,0.5999999999999943,29.999999999999716,bearish,57.99999999999943,bearish
2022-01-28,1,2022-01-27,2022-01-28,127.88000000000001,127.75,-0.13000000000000966,-6.500000000000483,bearish,-15.000000000000966,bearish
2022-01-31,1,2022-01-28,2022-01-31,130.48999999999998,130.21,-0.2799999999999727,-13.999999999998636,bearish,-29.99999999999727,bearish
2022-02-01,1,2022-01-31,2022-02-01,131.23999999999998,131.69,0.45000000000001705,22.500000000000853,bearish,43.000000000001705,bearish
2022-02-02,1,2022-02-01,2022-02-02,131.59,131.49,-0.09999999999999432,-4.999999999999716,bearish,-11.999999999999432,bearish
2022-02-04,1,2022-02-03,2022-02-04,132.79,131.56,-1.2299999999999898,-61.49999999999949,bearish,-124.99999999999898,bearish
2022-02-07,1,2022-02-04,2022-02-07,132.31,132.34,0.030000000000001137,1.5000000000000568,bearish,1.0000000000001137,bearish
2022-02-08,1,2022-02-07,2022-02-08,132.07999999999998,131.3,-0.7799999999999727,-38.999999999998636,bearish,-79.99999999999727,bearish
2022-02-09,1,2022-02-08,2022-02-09,133.16,133.78,0.6200000000000045,31.000000000000227,bearish,60.000000000000455,bearish
2022-02-10,1,2022-02-09,2022-02-10,134.19,132.62,-1.5699999999999932,-78.49999999999966,bearish,-158.99999999999932,bearish
2022-02-11,1,2022-02-10,2022-02-11,132.09,131.76000000000002,-0.3299999999999841,-16.499999999999204,bearish,-34.99999999999841,bearish
