date,side,entry_time,exit_time,entry,exit,pts,risk_pts,r_mult,pnl,reason
2026-04-24,1,2026-04-24 13:55:00-04:00,2026-04-24 14:00:00-04:00,7194.75,7190.125,-4.625,4.375,-1.0571428571428572,-24.825,stop
2026-04-27,1,2026-04-27 13:35:00-04:00,2026-04-27 13:35:00-04:00,7207.0,7203.375,-3.625,3.375,-1.0740740740740742,-19.825,stop
2026-04-27,1,2026-04-27 15:50:00-04:00,2026-04-27 15:50:00-04:00,7210.5,7207.5,-3.0,2.75,-1.0909090909090908,-16.7,stop
2026-04-28,1,2026-04-28 15:10:00-04:00,2026-04-28 15:15:00-04:00,7173.75,7169.982142857143,-3.767857142856883,3.517857142856883,-1.071065989847721,-20.539285714284414,stop
2026-04-29,1,2026-04-29 13:50:00-04:00,2026-04-29 14:00:00-04:00,7158.0,7153.357142857143,-4.642857142856883,4.392857142856883,-1.0569105691056944,-24.914285714284414,stop
2026-04-30,1,2026-04-30 13:35:00-04:00,2026-04-30 14:00:00-04:00,7216.5,7229.491071428572,12.991071428571558,5.1964285714284415,2.5000000000000875,63.25535714285779,target
2026-05-01,-1,2026-05-01 14:40:00-04:00,2026-05-01 15:05:00-04:00,7264.5,7268.964285714285,-4.4642857142853245,4.2142857142853245,-1.0593220338983105,-24.021428571426622,stop
2026-05-04,1,2026-05-04 13:25:00-04:00,2026-05-04 13:35:00-04:00,7235.0,7226.446428571428,-8.553571428571558,8.303571428571558,-1.03010752688172,-44.467857142857795,stop
2026-05-04,-1,2026-05-04 14:45:00-04:00,2026-05-04 14:50:00-04:00,7219.5,7224.589285714285,-5.0892857142853245,4.8392857142853245,-1.0516605166051702,-27.146428571426622,stop
2026-05-05,1,2026-05-05 13:55:00-04:00,2026-05-05 15:10:00-04:00,7290.5,7297.419642857143,6.919642857143117,2.767857142856883,2.5000000000003286,32.89821428571558,target
