date,ticker,side,entry_time,exit_time,entry,exit,pts,r_mult,pnl
2021-12-08,SPY,1,2021-12-07,2021-12-08,468.28999999999996,468.69,0.4000000000000341,20.000000000001705,38.00000000000341
2021-12-09,QQQ,1,2021-12-08,2021-12-09,399.62,398.34000000000003,-1.2799999999999727,-63.999999999998636,-129.99999999999727
2021-12-09,SPY,1,2021-12-08,2021-12-09,469.53,468.14,-1.3899999999999864,-69.49999999999932,-140.99999999999864
2021-12-10,QQQ,1,2021-12-09,2021-12-10,393.74,396.58,2.839999999999975,141.99999999999875,281.9999999999975
2021-12-10,SPY,1,2021-12-09,2021-12-10,466.36,469.22,2.8600000000000136,143.00000000000068,284.00000000000136
2021-12-13,QQQ,1,2021-12-10,2021-12-13,398.02,397.99,-0.029999999999972715,-1.4999999999986358,-4.9999999999972715
2021-12-13,SPY,1,2021-12-10,2021-12-13,470.75,470.18,-0.5699999999999932,-28.49999999999966,-58.99999999999932
2021-12-14,QQQ,1,2021-12-13,2021-12-14,392.27,387.29,-4.979999999999961,-248.99999999999807,-499.99999999999613
2021-12-14,SPY,1,2021-12-13,2021-12-14,466.58,463.04,-3.5399999999999636,-176.99999999999818,-355.99999999999636
2021-12-15,QQQ,1,2021-12-14,2021-12-15,388.21,387.97,-0.23999999999995225,-11.999999999997613,-25.999999999995225
2021-12-15,SPY,1,2021-12-14,2021-12-15,463.37,463.41,0.040000000000020464,2.000000000001023,2.0000000000020464
2021-12-16,QQQ,1,2021-12-15,2021-12-16,397.06,398.03000000000003,0.9700000000000273,48.500000000001364,95.00000000000273
2021-12-16,SPY,1,2021-12-15,2021-12-16,470.61,472.56,1.9499999999999886,97.49999999999943,192.99999999999886
2021-12-17,QQQ,1,2021-12-16,2021-12-17,386.84999999999997,383.32,-3.5299999999999727,-176.49999999999864,-354.99999999999727
2021-12-17,SPY,1,2021-12-16,2021-12-17,466.46,461.51,-4.949999999999989,-247.49999999999943,-496.99999999999886
2021-12-20,QQQ,1,2021-12-17,2021-12-20,384.92,379.58,-5.340000000000032,-267.0000000000016,-536.0000000000032
2021-12-20,SPY,1,2021-12-17,2021-12-20,459.88,454.43,-5.449999999999989,-272.49999999999943,-546.9999999999989
2021-12-22,QQQ,1,2021-12-21,2021-12-22,389.21999999999997,388.90000000000003,-0.31999999999993634,-15.999999999996817,-33.99999999999363
2021-12-22,SPY,1,2021-12-21,2021-12-22,463.07,462.78000000000003,-0.2899999999999636,-14.499999999998181,-30.999999999996362
2021-12-23,QQQ,1,2021-12-22,2021-12-23,393.96,394.33,0.37000000000000455,18.500000000000227,35.000000000000455
2021-12-23,SPY,1,2021-12-22,2021-12-23,467.7,468.74,1.0400000000000205,52.00000000000102,102.00000000000205
2021-12-27,QQQ,1,2021-12-23,2021-12-27,396.93,398.25,1.3199999999999932,65.99999999999966,129.99999999999932
2021-12-27,SPY,1,2021-12-23,2021-12-27,470.61,472.02,1.4099999999999682,70.49999999999841,138.99999999999682
2021-12-28,QQQ,1,2021-12-27,2021-12-28,403.49,404.35,0.8600000000000136,43.00000000000068,84.00000000000136
2021-12-28,SPY,1,2021-12-27,2021-12-28,477.27,477.75,0.4800000000000182,24.00000000000091,46.00000000000182
